Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
10/07/2020,02/01/2020,10/03/2020,CO,Douglas County,8035,68,1182
10/07/2020,02/01/2020,10/03/2020,CO,El Paso County,8041,180,3779
10/07/2020,02/01/2020,10/03/2020,CO,Jefferson County,8059,246,3541
10/07/2020,02/01/2020,10/03/2020,CO,Larimer County,8069,67,1852
10/07/2020,02/01/2020,10/03/2020,CO,Mesa County,8077,18,1291
10/07/2020,02/01/2020,10/03/2020,CO,Montrose County,8085,14,289
10/07/2020,02/01/2020,10/03/2020,CO,Morgan County,8087,40,188
10/07/2020,02/01/2020,10/03/2020,CO,Pueblo County,8101,34,1482
10/07/2020,02/01/2020,10/03/2020,CO,Weld County,8123,122,1225
10/07/2020,02/01/2020,10/03/2020,CT,Fairfield County,9001,1440,5581
10/07/2020,02/01/2020,10/03/2020,CT,Hartford County,9003,1419,6598
10/07/2020,02/01/2020,10/03/2020,CT,Litchfield County,9005,133,1020
10/07/2020,02/01/2020,10/03/2020,CT,Middlesex County,9007,179,1013
10/07/2020,02/01/2020,10/03/2020,CT,New Haven County,9009,1101,6295
10/07/2020,02/01/2020,10/03/2020,CT,New London County,9011,106,1475
10/07/2020,02/01/2020,10/03/2020,CT,Tolland County,9013,47,477
10/07/2020,02/01/2020,10/03/2020,CT,Windham County,9015,12,574
10/07/2020,02/01/2020,10/03/2020,DC,District of Columbia,11001,760,4896
10/07/2020,02/01/2020,10/03/2020,DE,Kent County,10001,109,1322
10/07/2020,02/01/2020,10/03/2020,DE,New Castle County,10003,275,3653
10/07/2020,02/01/2020,10/03/2020,DE,Sussex County,10005,185,1869
10/07/2020,02/01/2020,10/03/2020,FL,Alachua County,12001,194,2651
10/07/2020,02/01/2020,10/03/2020,FL,Bay County,12005,124,1443
10/07/2020,02/01/2020,10/03/2020,FL,Brevard County,12009,329,5539
10/07/2020,02/01/2020,10/03/2020,FL,Broward County,12011,1641,12455
10/07/2020,02/01/2020,10/03/2020,FL,Charlotte County,12015,138,2179
10/07/2020,02/01/2020,10/03/2020,FL,Citrus County,12017,82,1994
10/07/2020,02/01/2020,10/03/2020,FL,Clay County,12019,105,1630
10/07/2020,02/01/2020,10/03/2020,FL,Collier County,12021,253,2782
10/07/2020,02/01/2020,10/03/2020,FL,Columbia County,12023,69,741
10/07/2020,02/01/2020,10/03/2020,FL,Duval County,12031,583,7618
10/07/2020,02/01/2020,10/03/2020,FL,Escambia County,12033,322,3533
10/07/2020,02/01/2020,10/03/2020,FL,Flagler County,12035,35,1056
10/07/2020,02/01/2020,10/03/2020,FL,Hendry County,12051,16,143
10/07/2020,02/01/2020,10/03/2020,FL,Hernando County,12053,123,2133
10/07/2020,02/01/2020,10/03/2020,FL,Highlands County,12055,93,1316
10/07/2020,02/01/2020,10/03/2020,FL,Hillsborough County,12057,763,9227
10/07/2020,02/01/2020,10/03/2020,FL,Indian River County,12061,86,1617
10/07/2020,02/01/2020,10/03/2020,FL,Jackson County,12063,51,411
10/07/2020,02/01/2020,10/03/2020,FL,Lake County,12069,214,3118
10/07/2020,02/01/2020,10/03/2020,FL,Lee County,12071,450,5673
10/07/2020,02/01/2020,10/03/2020,FL,Leon County,12073,213,2209
10/07/2020,02/01/2020,10/03/2020,FL,Manatee County,12081,326,3342
10/07/2020,02/01/2020,10/03/2020,FL,Marion County,12083,256,3882
10/07/2020,02/01/2020,10/03/2020,FL,Martin County,12085,217,1588
10/07/2020,02/01/2020,10/03/2020,FL,Miami-Dade County,12086,3144,17870
10/07/2020,02/01/2020,10/03/2020,FL,Monroe County,12087,15,384
10/07/2020,02/01/2020,10/03/2020,FL,Nassau County,12089,15,486
10/07/2020,02/01/2020,10/03/2020,FL,Okaloosa County,12091,119,1447
10/07/2020,02/01/2020,10/03/2020,FL,Okeechobee County,12093,24,315
10/07/2020,02/01/2020,10/03/2020,FL,Orange County,12095,607,7546
10/07/2020,02/01/2020,10/03/2020,FL,Osceola County,12097,192,1896
10/07/2020,02/01/2020,10/03/2020,FL,Palm Beach County,12099,1379,12254
10/07/2020,02/01/2020,10/03/2020,FL,Pasco County,12101,172,4588
10/07/2020,02/01/2020,10/03/2020,FL,Pinellas County,12103,743,9471
10/07/2020,02/01/2020,10/03/2020,FL,Polk County,12105,509,5448
10/07/2020,02/01/2020,10/03/2020,FL,Putnam County,12107,25,586
10/07/2020,02/01/2020,10/03/2020,FL,St. Johns County,12109,36,1213
10/07/2020,02/01/2020,10/03/2020,FL,St. Lucie County,12111,188,2570
10/07/2020,02/01/2020,10/03/2020,FL,Santa Rosa County,12113,40,869
10/07/2020,02/01/2020,10/03/2020,FL,Sarasota County,12115,290,4501
10/07/2020,02/01/2020,10/03/2020,FL,Seminole County,12117,163,2551
10/07/2020,02/01/2020,10/03/2020,FL,Sumter County,12119,73,1703
10/07/2020,02/01/2020,10/03/2020,FL,Suwannee County,12121,19,252
10/07/2020,02/01/2020,10/03/2020,FL,Volusia County,12127,286,5538
10/07/2020,02/01/2020,10/03/2020,FL,Walton County,12131,31,463
10/07/2020,02/01/2020,10/03/2020,FL,Washington County,12133,20,201
10/07/2020,02/01/2020,10/03/2020,GA,Appling County,13001,15,110
10/07/2020,02/01/2020,10/03/2020,GA,Bacon County,13005,16,109
10/07/2020,02/01/2020,10/03/2020,GA,Baldwin County,13009,58,346
10/07/2020,02/01/2020,10/03/2020,GA,Barrow County,13013,19,299
10/07/2020,02/01/2020,10/03/2020,GA,Bartow County,13015,57,710
10/07/2020,02/01/2020,10/03/2020,GA,Ben Hill County,13017,21,144
10/07/2020,02/01/2020,10/03/2020,GA,Berrien County,13019,10,110
10/07/2020,02/01/2020,10/03/2020,GA,Bibb County,13021,244,2075
10/07/2020,02/01/2020,10/03/2020,GA,Bleckley County,13023,13,70
10/07/2020,02/01/2020,10/03/2020,GA,Bulloch County,13031,39,484
10/07/2020,02/01/2020,10/03/2020,GA,Butts County,13035,20,177
10/07/2020,02/01/2020,10/03/2020,GA,Candler County,13043,15,98
10/07/2020,02/01/2020,10/03/2020,GA,Carroll County,13045,69,843
10/07/2020,02/01/2020,10/03/2020,GA,Chatham County,13051,215,2580
10/07/2020,02/01/2020,10/03/2020,GA,Cherokee County,13057,51,933
10/07/2020,02/01/2020,10/03/2020,GA,Clarke County,13059,112,1136
10/07/2020,02/01/2020,10/03/2020,GA,Clayton County,13063,59,968
10/07/2020,02/01/2020,10/03/2020,GA,Cobb County,13067,414,3918
10/07/2020,02/01/2020,10/03/2020,GA,Coffee County,13069,46,295
10/07/2020,02/01/2020,10/03/2020,GA,Colquitt County,13071,41,399
10/07/2020,02/01/2020,10/03/2020,GA,Columbia County,13073,14,443
10/07/2020,02/01/2020,10/03/2020,GA,Coweta County,13077,42,705
10/07/2020,02/01/2020,10/03/2020,GA,Crisp County,13081,25,234
10/07/2020,02/01/2020,10/03/2020,GA,Decatur County,13087,13,215
10/07/2020,02/01/2020,10/03/2020,GA,DeKalb County,13089,270,3510
10/07/2020,02/01/2020,10/03/2020,GA,Dodge County,13091,13,136
10/07/2020,02/01/2020,10/03/2020,GA,Dougherty County,13095,203,1043
10/07/2020,02/01/2020,10/03/2020,GA,Douglas County,13097,37,551
10/07/2020,02/01/2020,10/03/2020,GA,Early County,13099,14,96
10/07/2020,02/01/2020,10/03/2020,GA,Effingham County,13103,10,206
10/07/2020,02/01/2020,10/03/2020,GA,Emanuel County,13107,33,181
10/07/2020,02/01/2020,10/03/2020,GA,Fayette County,13113,92,790
10/07/2020,02/01/2020,10/03/2020,GA,Floyd County,13115,89,1178
10/07/2020,02/01/2020,10/03/2020,GA,Forsyth County,13117,65,1110
10/07/2020,02/01/2020,10/03/2020,GA,Franklin County,13119,12,176
10/07/2020,02/01/2020,10/03/2020,GA,Fulton County,13121,634,6436
10/07/2020,02/01/2020,10/03/2020,GA,Glynn County,13127,103,848
10/07/2020,02/01/2020,10/03/2020,GA,Gordon County,13129,32,372
10/07/2020,02/01/2020,10/03/2020,GA,Grady County,13131,16,140
10/07/2020,02/01/2020,10/03/2020,GA,Gwinnett County,13135,326,3020
10/07/2020,02/01/2020,10/03/2020,GA,Habersham County,13137,30,280
10/07/2020,02/01/2020,10/03/2020,GA,Hall County,13139,217,1942
10/07/2020,02/01/2020,10/03/2020,GA,Henry County,13151,100,1348
10/07/2020,02/01/2020,10/03/2020,GA,Houston County,13153,70,911
10/07/2020,02/01/2020,10/03/2020,GA,Jeff Davis County,13161,14,122
10/07/2020,02/01/2020,10/03/2020,GA,Jefferson County,13163,11,117
10/07/2020,02/01/2020,10/03/2020,GA,Jenkins County,13165,14,58
10/07/2020,02/01/2020,10/03/2020,GA,Lamar County,13171,13,104
10/07/2020,02/01/2020,10/03/2020,GA,Laurens County,13175,78,595
10/07/2020,02/01/2020,10/03/2020,GA,Lowndes County,13185,143,888
10/07/2020,02/01/2020,10/03/2020,GA,Mitchell County,13205,15,142
10/07/2020,02/01/2020,10/03/2020,GA,Monroe County,13207,22,195
10/07/2020,02/01/2020,10/03/2020,GA,Muscogee County,13215,248,2063
10/07/2020,02/01/2020,10/03/2020,GA,Newton County,13217,53,556
10/07/2020,02/01/2020,10/03/2020,GA,Oconee County,13219,15,248
10/07/2020,02/01/2020,10/03/2020,GA,Paulding County,13223,35,562
10/07/2020,02/01/2020,10/03/2020,GA,Pickens County,13227,11,262
10/07/2020,02/01/2020,10/03/2020,GA,Pulaski County,13235,21,79
10/07/2020,02/01/2020,10/03/2020,GA,Putnam County,13237,12,129
10/07/2020,02/01/2020,10/03/2020,GA,Richmond County,13245,326,2772
10/07/2020,02/01/2020,10/03/2020,GA,Rockdale County,13247,40,544
10/07/2020,02/01/2020,10/03/2020,GA,Spalding County,13255,90,820
10/07/2020,02/01/2020,10/03/2020,GA,Stephens County,13257,24,236
10/07/2020,02/01/2020,10/03/2020,GA,Sumter County,13261,45,254
10/07/2020,02/01/2020,10/03/2020,GA,Tattnall County,13267,10,120
10/07/2020,02/01/2020,10/03/2020,GA,Thomas County,13275,95,543
10/07/2020,02/01/2020,10/03/2020,GA,Tift County,13277,110,470
10/07/2020,02/01/2020,10/03/2020,GA,Toombs County,13279,54,370
10/07/2020,02/01/2020,10/03/2020,GA,Troup County,13285,93,610
10/07/2020,02/01/2020,10/03/2020,GA,Union County,13291,15,227
10/07/2020,02/01/2020,10/03/2020,GA,Upson County,13293,82,401
10/07/2020,02/01/2020,10/03/2020,GA,Walker County,13295,13,394
10/07/2020,02/01/2020,10/03/2020,GA,Walton County,13297,44,592
10/07/2020,02/01/2020,10/03/2020,GA,Ware County,13299,70,469
10/07/2020,02/01/2020,10/03/2020,GA,Washington County,13303,10,118
10/07/2020,02/01/2020,10/03/2020,GA,Wayne County,13305,23,228
10/07/2020,02/01/2020,10/03/2020,GA,Whitfield County,13313,53,622
10/07/2020,02/01/2020,10/03/2020,HI,Hawaii County,15001,27,1200
10/07/2020,02/01/2020,10/03/2020,HI,Honolulu County,15003,135,5619
10/07/2020,02/01/2020,10/03/2020,HI,Maui County,15009,17,820
10/07/2020,02/01/2020,10/03/2020,IA,Black Hawk County,19013,94,978
10/07/2020,02/01/2020,10/03/2020,IA,Cerro Gordo County,19033,28,495
10/07/2020,02/01/2020,10/03/2020,IA,Clinton County,19045,26,323
10/07/2020,02/01/2020,10/03/2020,IA,Dallas County,19049,36,309
10/07/2020,02/01/2020,10/03/2020,IA,Des Moines County,19057,14,334
10/07/2020,02/01/2020,10/03/2020,IA,Dubuque County,19061,45,670
10/07/2020,02/01/2020,10/03/2020,IA,Emmet County,19063,10,89
10/07/2020,02/01/2020,10/03/2020,IA,Franklin County,19069,10,78
10/07/2020,02/01/2020,10/03/2020,IA,Jasper County,19099,23,210
10/07/2020,02/01/2020,10/03/2020,IA,Johnson County,19103,85,1278
10/07/2020,02/01/2020,10/03/2020,IA,Linn County,19113,113,1431
10/07/2020,02/01/2020,10/03/2020,IA,Mahaska County,19123,18,171
10/07/2020,02/01/2020,10/03/2020,IA,Marshall County,19127,23,299
10/07/2020,02/01/2020,10/03/2020,IA,Muscatine County,19139,43,250
10/07/2020,02/01/2020,10/03/2020,IA,Plymouth County,19149,15,144
10/07/2020,02/01/2020,10/03/2020,IA,Polk County,19153,345,3600
10/07/2020,02/01/2020,10/03/2020,IA,Pottawattamie County,19155,36,684
10/07/2020,02/01/2020,10/03/2020,IA,Poweshiek County,19157,10,137
10/07/2020,02/01/2020,10/03/2020,IA,Scott County,19163,30,1269
10/07/2020,02/01/2020,10/03/2020,IA,Story County,19169,27,442
10/07/2020,02/01/2020,10/03/2020,IA,Tama County,19171,18,107
10/07/2020,02/01/2020,10/03/2020,IA,Wapello County,19179,39,289
10/07/2020,02/01/2020,10/03/2020,IA,Washington County,19183,11,158
10/07/2020,02/01/2020,10/03/2020,IA,Webster County,19187,26,365
10/07/2020,02/01/2020,10/03/2020,IA,Winnebago County,19189,12,69
10/07/2020,02/01/2020,10/03/2020,IA,Woodbury County,19193,119,900
10/07/2020,02/01/2020,10/03/2020,ID,Ada County,16001,211,2832
10/07/2020,02/01/2020,10/03/2020,ID,Bonneville County,16019,26,842
10/07/2020,02/01/2020,10/03/2020,ID,Canyon County,16027,76,1069
10/07/2020,02/01/2020,10/03/2020,ID,Kootenai County,16055,41,1241
10/07/2020,02/01/2020,10/03/2020,ID,Nez Perce County,16069,23,385
10/07/2020,02/01/2020,10/03/2020,ID,Shoshone County,16079,14,84
10/07/2020,02/01/2020,10/03/2020,ID,Twin Falls County,16083,54,677
10/07/2020,02/01/2020,10/03/2020,IL,Adams County,17001,15,658
10/07/2020,02/01/2020,10/03/2020,IL,Boone County,17007,11,232
10/07/2020,02/01/2020,10/03/2020,IL,Cass County,17017,10,59
10/07/2020,02/01/2020,10/03/2020,IL,Champaign County,17019,39,1249
10/07/2020,02/01/2020,10/03/2020,IL,Coles County,17029,27,440
10/07/2020,02/01/2020,10/03/2020,IL,Cook County,17031,5039,34509
10/07/2020,02/01/2020,10/03/2020,IL,DeKalb County,17037,33,561
10/07/2020,02/01/2020,10/03/2020,IL,DuPage County,17043,522,5336
10/07/2020,02/01/2020,10/03/2020,IL,Greene County,17061,10,77
10/07/2020,02/01/2020,10/03/2020,IL,Jackson County,17077,49,432
10/07/2020,02/01/2020,10/03/2020,IL,Jefferson County,17081,27,424
10/07/2020,02/01/2020,10/03/2020,IL,Jersey County,17083,12,184
10/07/2020,02/01/2020,10/03/2020,IL,Kane County,17089,281,2604
10/07/2020,02/01/2020,10/03/2020,IL,Kankakee County,17091,72,889
10/07/2020,02/01/2020,10/03/2020,IL,Lake County,17097,398,4083
10/07/2020,02/01/2020,10/03/2020,IL,LaSalle County,17099,44,736
10/07/2020,02/01/2020,10/03/2020,IL,McDonough County,17109,16,205
10/07/2020,02/01/2020,10/03/2020,IL,McHenry County,17111,83,1225
10/07/2020,02/01/2020,10/03/2020,IL,McLean County,17113,28,919
10/07/2020,02/01/2020,10/03/2020,IL,Macon County,17115,46,915
10/07/2020,02/01/2020,10/03/2020,IL,Madison County,17119,95,1886
10/07/2020,02/01/2020,10/03/2020,IL,Morgan County,17137,18,273
10/07/2020,02/01/2020,10/03/2020,IL,Peoria County,17143,86,2093
10/07/2020,02/01/2020,10/03/2020,IL,Richland County,17159,10,183
10/07/2020,02/01/2020,10/03/2020,IL,Rock Island County,17161,64,1120
10/07/2020,02/01/2020,10/03/2020,IL,St. Clair County,17163,158,1887
10/07/2020,02/01/2020,10/03/2020,IL,Sangamon County,17167,74,1946
10/07/2020,02/01/2020,10/03/2020,IL,Whiteside County,17195,12,414
10/07/2020,02/01/2020,10/03/2020,IL,Will County,17197,318,3380
10/07/2020,02/01/2020,10/03/2020,IL,Williamson County,17199,39,629
10/07/2020,02/01/2020,10/03/2020,IL,Winnebago County,17201,161,2390
10/07/2020,02/01/2020,10/03/2020,IN,Allen County,18003,245,3222
10/07/2020,02/01/2020,10/03/2020,IN,Bartholomew County,18005,76,636
10/07/2020,02/01/2020,10/03/2020,IN,Boone County,18011,45,350
10/07/2020,02/01/2020,10/03/2020,IN,Clark County,18019,52,754
10/07/2020,02/01/2020,10/03/2020,IN,Clinton County,18023,12,237
10/07/2020,02/01/2020,10/03/2020,IN,Daviess County,18027,14,202
10/07/2020,02/01/2020,10/03/2020,IN,Dearborn County,18029,36,285
10/07/2020,02/01/2020,10/03/2020,IN,Decatur County,18031,26,201
10/07/2020,02/01/2020,10/03/2020,IN,De Kalb County,18033,13,281
10/07/2020,02/01/2020,10/03/2020,IN,Delaware County,18035,69,1106
10/07/2020,02/01/2020,10/03/2020,IN,Dubois County,18037,14,339
10/07/2020,02/01/2020,10/03/2020,IN,Elkhart County,18039,112,1311
10/07/2020,02/01/2020,10/03/2020,IN,Floyd County,18043,82,765
10/07/2020,02/01/2020,10/03/2020,IN,Grant County,18053,30,527
10/07/2020,02/01/2020,10/03/2020,IN,Greene County,18055,30,184
10/07/2020,02/01/2020,10/03/2020,IN,Hamilton County,18057,106,1447
10/07/2020,02/01/2020,10/03/2020,IN,Hancock County,18059,32,443
10/07/2020,02/01/2020,10/03/2020,IN,Harrison County,18061,15,236
10/07/2020,02/01/2020,10/03/2020,IN,Hendricks County,18063,149,1123
10/07/2020,02/01/2020,10/03/2020,IN,Henry County,18065,11,327
10/07/2020,02/01/2020,10/03/2020,IN,Howard County,18067,66,776
10/07/2020,02/01/2020,10/03/2020,IN,Jackson County,18071,10,301
10/07/2020,02/01/2020,10/03/2020,IN,Johnson County,18081,89,839
10/07/2020,02/01/2020,10/03/2020,IN,Knox County,18083,18,344
10/07/2020,02/01/2020,10/03/2020,IN,Lake County,18089,437,4513
10/07/2020,02/01/2020,10/03/2020,IN,La Porte County,18091,47,856
10/07/2020,02/01/2020,10/03/2020,IN,Lawrence County,18093,30,317
10/07/2020,02/01/2020,10/03/2020,IN,Madison County,18095,81,1000
10/07/2020,02/01/2020,10/03/2020,IN,Marion County,18097,946,7770
10/07/2020,02/01/2020,10/03/2020,IN,Marshall County,18099,28,324
10/07/2020,02/01/2020,10/03/2020,IN,Monroe County,18105,58,949
10/07/2020,02/01/2020,10/03/2020,IN,Montgomery County,18107,18,238
10/07/2020,02/01/2020,10/03/2020,IN,Morgan County,18109,32,388
10/07/2020,02/01/2020,10/03/2020,IN,Newton County,18111,10,85
10/07/2020,02/01/2020,10/03/2020,IN,Noble County,18113,24,275
